timescrape,longitude,latitude,timescrape,longitude,latitude
1508124829,113.63939,22.964145,0.0,0.0,0.0
1508124950,113.63939,22.964145,121.0,0.0,0.0
1508124950,113.63939,22.964145,0.0,0.0,0.0
1508125070,113.63939,22.964145,120.0,0.0,0.0
1508125070,113.63939,22.964145,0.0,0.0,0.0
1508125190,113.63939,22.964145,120.0,0.0,0.0
1508125190,113.63939,22.964145,0.0,0.0,0.0
1508125310,113.63939,22.964145,120.0,0.0,0.0
1508125310,113.63939,22.964145,0.0,0.0,0.0
1508125430,113.63939,22.964145,120.0,0.0,0.0
1508125430,113.63939,22.964145,0.0,0.0,0.0
1508125550,113.63939,22.964145,120.0,0.0,0.0
1508125550,113.63939,22.964145,0.0,0.0,0.0
1508125670,113.63939,22.964145,120.0,0.0,0.0
1508125670,113.63939,22.964145,0.0,0.0,0.0
1508125790,113.63939,22.964145,120.0,0.0,0.0
1508125790,113.63939,22.964145,0.0,0.0,0.0
1508125909,113.63939,22.964145,119.0,0.0,0.0
1508125909,113.63939,22.964145,0.0,0.0,0.0
1508126030,113.63939,22.964145,121.0,0.0,0.0
1508126030,113.63939,22.964145,0.0,0.0,0.0
1508126150,113.63939,22.964145,120.0,0.0,0.0
1508126150,113.63939,22.964145,0.0,0.0,0.0
1508126270,113.63939,22.964145,120.0,0.0,0.0
1508126270,113.63939,22.964145,0.0,0.0,0.0
1508126390,113.63939,22.964145,120.0,0.0,0.0
1508126390,113.63939,22.964145,0.0,0.0,0.0
1508126510,113.63939,22.964145,120.0,0.0,0.0
1508126510,113.63939,22.964145,0.0,0.0,0.0
1508128909,113.63939,22.964145,2399.0,0.0,0.0
1508128909,113.63939,22.964145,0.0,0.0,0.0
1508129029,113.63939,22.964145,120.0,0.0,0.0
1508129029,113.63939,22.964145,0.0,0.0,0.0
1508129149,113.63939,22.964145,120.0,0.0,0.0
1508129149,113.63939,22.964145,0.0,0.0,0.0
1508129270,113.63939,22.964145,121.0,0.0,0.0
1508129270,113.63939,22.964145,0.0,0.0,0.0
1508129390,113.63939,22.964145,120.0,0.0,0.0
1508129390,113.63939,22.964145,0.0,0.0,0.0
1508129510,113.63939,22.964145,120.0,0.0,0.0
1508129510,113.63939,22.964145,0.0,0.0,0.0
1508129630,113.63939,22.964145,120.0,0.0,0.0
1508129630,113.63939,22.964145,0.0,0.0,0.0
1508129750,113.63939,22.964145,120.0,0.0,0.0
1508129750,113.63939,22.964145,0.0,0.0,0.0
1508129869,113.63939,22.964145,119.0,0.0,0.0
1508129869,113.63939,22.964145,0.0,0.0,0.0
1508129990,113.63939,22.964145,121.0,0.0,0.0
1508129990,113.63939,22.964145,0.0,0.0,0.0
1508130109,113.63939,22.964145,119.0,0.0,0.0
1508130109,113.63939,22.964145,0.0,0.0,0.0
1508130229,113.63939,22.964145,120.0,0.0,0.0
1508130229,113.63939,22.964145,0.0,0.0,0.0
1508130350,113.63939,22.964145,121.0,0.0,0.0
1508130350,113.63939,22.964145,0.0,0.0,0.0
1508130469,113.63939,22.964145,119.0,0.0,0.0
1508130469,113.63939,22.964145,0.0,0.0,0.0
1508130589,113.63939,22.964145,120.0,0.0,0.0
1508130589,113.63939,22.964145,0.0,0.0,0.0
1508130709,113.63939,22.964145,120.0,0.0,0.0
1508130709,113.63939,22.964145,0.0,0.0,0.0
1508130830,113.63939,22.964145,121.0,0.0,0.0
1508130830,113.63939,22.964145,0.0,0.0,0.0
1508130950,113.63939,22.964145,120.0,0.0,0.0
1508130950,113.63939,22.964145,0.0,0.0,0.0
1508131070,113.63939,22.964145,120.0,0.0,0.0
1508131070,113.63939,22.964145,0.0,0.0,0.0
1508131190,113.63939,22.964145,120.0,0.0,0.0
1508131190,113.63939,22.964145,0.0,0.0,0.0
1508131309,113.63939,22.964145,119.0,0.0,0.0
1508131309,113.63939,22.964145,0.0,0.0,0.0
1508131430,113.63939,22.964145,121.0,0.0,0.0
1508131430,113.63939,22.964145,0.0,0.0,0.0
1508131549,113.63939,22.964145,119.0,0.0,0.0
1508131549,113.63939,22.964145,0.0,0.0,0.0
1508131669,113.63939,22.964145,120.0,0.0,0.0
1508131669,113.63939,22.964145,0.0,0.0,0.0
1508131789,113.63939,22.964145,120.0,0.0,0.0
1508131789,113.63939,22.964145,0.0,0.0,0.0
1508131910,113.63939,22.964145,121.0,0.0,0.0
1508131910,113.63939,22.964145,0.0,0.0,0.0
1508132030,113.63939,22.964145,120.0,0.0,0.0
1508132030,113.63939,22.964145,0.0,0.0,0.0
1508132150,113.63939,22.964145,120.0,0.0,0.0
1508132150,113.63939,22.964145,0.0,0.0,0.0
1508132269,113.63939,22.964145,119.0,0.0,0.0
1508132269,113.63939,22.964145,0.0,0.0,0.0
1508132389,113.63939,22.964145,120.0,0.0,0.0
1508132389,113.63939,22.964145,0.0,0.0,0.0
1508132510,113.63939,22.964145,121.0,0.0,0.0
1508132510,113.63939,22.964145,0.0,0.0,0.0
1508132629,113.63939,22.964145,119.0,0.0,0.0
1508132629,113.63939,22.964145,0.0,0.0,0.0
1508132749,113.63939,22.964145,120.0,0.0,0.0
1508132749,113.63939,22.964145,0.0,0.0,0.0
1508132869,113.63939,22.964145,120.0,0.0,0.0
1508132869,113.63939,22.964145,0.0,0.0,0.0
1508132990,113.63939,22.964145,121.0,0.0,0.0
1508132990,113.63939,22.964145,0.0,0.0,0.0
1508133110,113.63939,22.964145,120.0,0.0,0.0
1508133110,113.63939,22.964145,0.0,0.0,0.0
1508133230,113.63939,22.964145,120.0,0.0,0.0
1508133230,113.63939,22.964145,0.0,0.0,0.0
1508133350,113.63939,22.964145,120.0,0.0,0.0
1508133350,113.63939,22.964145,0.0,0.0,0.0
1508133469,113.63939,22.964145,119.0,0.0,0.0
1508133469,113.63939,22.964145,0.0,0.0,0.0
1508133589,113.63939,22.964145,120.0,0.0,0.0
1508133589,113.63939,22.964145,0.0,0.0,0.0
1508133709,113.63939,22.964145,120.0,0.0,0.0
1508133709,113.63939,22.964145,0.0,0.0,0.0
1508133830,113.63939,22.964145,121.0,0.0,0.0
1508133830,113.63939,22.964145,0.0,0.0,0.0
1508133950,113.63939,22.964145,120.0,0.0,0.0
1508133950,113.63939,22.964145,0.0,0.0,0.0
1508134069,113.63939,22.964145,119.0,0.0,0.0
1508134069,113.63939,22.964145,0.0,0.0,0.0
1508134189,113.63939,22.964145,120.0,0.0,0.0
1508134189,113.63939,22.964145,0.0,0.0,0.0
1508134310,113.63939,22.964145,121.0,0.0,0.0
1508134310,113.63939,22.964145,0.0,0.0,0.0
1508134430,113.63939,22.964145,120.0,0.0,0.0
1508134430,113.63939,22.964145,0.0,0.0,0.0
1508134550,113.63939,22.964145,120.0,0.0,0.0
1508134550,113.63939,22.964145,0.0,0.0,0.0
1508134670,113.63939,22.964145,120.0,0.0,0.0
1508134670,113.63939,22.964145,0.0,0.0,0.0
1508134790,113.63939,22.964145,120.0,0.0,0.0
1508134790,113.63939,22.964145,0.0,0.0,0.0
1508134910,113.63939,22.964145,120.0,0.0,0.0
1508134910,113.63939,22.964145,0.0,0.0,0.0
1508135030,113.63939,22.964145,120.0,0.0,0.0
1508135030,113.63939,22.964145,0.0,0.0,0.0
1508135150,113.63939,22.964145,120.0,0.0,0.0
1508135150,113.63939,22.964145,0.0,0.0,0.0
1508135270,113.63939,22.964145,120.0,0.0,0.0
1508135270,113.63939,22.964145,0.0,0.0,0.0
1508135390,113.63939,22.964145,120.0,0.0,0.0
1508135390,113.63939,22.964145,0.0,0.0,0.0
1508135509,113.63939,22.964145,119.0,0.0,0.0
1508135509,113.63939,22.964145,0.0,0.0,0.0
1508135630,113.63939,22.964145,121.0,0.0,0.0
1508135630,113.63939,22.964145,0.0,0.0,0.0
1508135750,113.63939,22.964145,120.0,0.0,0.0
1508135750,113.63939,22.964145,0.0,0.0,0.0
1508135870,113.63939,22.964145,120.0,0.0,0.0
1508135870,113.63939,22.964145,0.0,0.0,0.0
1508135990,113.63939,22.964145,120.0,0.0,0.0
1508135990,113.63939,22.964145,0.0,0.0,0.0
1508136109,113.63939,22.964145,119.0,0.0,0.0
1508136109,113.63939,22.964145,0.0,0.0,0.0
1508136470,113.63939,22.964145,361.0,0.0,0.0
1508136470,113.63939,22.964145,0.0,0.0,0.0
1508136710,113.63939,22.964145,240.0,0.0,0.0
1508136710,113.63939,22.964145,0.0,0.0,0.0
1508136830,113.63939,22.964145,120.0,0.0,0.0
1508136830,113.63939,22.964145,0.0,0.0,0.0
1508136950,113.63939,22.964145,120.0,0.0,0.0
1508136950,113.63939,22.964145,0.0,0.0,0.0
1508137070,113.63939,22.964145,120.0,0.0,0.0
1508137070,113.63939,22.964145,0.0,0.0,0.0
1508137189,113.63939,22.964145,119.0,0.0,0.0
1508137189,113.63939,22.964145,0.0,0.0,0.0
1508137309,113.63939,22.964145,120.0,0.0,0.0
1508137309,113.63939,22.964145,0.0,0.0,0.0
1508137429,113.63939,22.964145,120.0,0.0,0.0
1508137429,113.63939,22.964145,0.0,0.0,0.0
1508137549,113.63939,22.964145,120.0,0.0,0.0
1508137549,113.63939,22.964145,0.0,0.0,0.0
1508137670,113.63939,22.964145,121.0,0.0,0.0
1508137670,113.63939,22.964145,0.0,0.0,0.0
1508137789,113.63939,22.964145,119.0,0.0,0.0
1508137789,113.63939,22.964145,0.0,0.0,0.0
1508137910,113.63939,22.964145,121.0,0.0,0.0
1508137910,113.63939,22.964145,0.0,0.0,0.0
1508138030,113.63939,22.964145,120.0,0.0,0.0
1508138030,113.63939,22.964145,0.0,0.0,0.0
1508138150,113.63939,22.964145,120.0,0.0,0.0
1508138150,113.63939,22.964145,0.0,0.0,0.0
1508138270,113.63939,22.964145,120.0,0.0,0.0
1508138270,113.63939,22.964145,0.0,0.0,0.0
1508138389,113.63939,22.964145,119.0,0.0,0.0
1508138389,113.63939,22.964145,0.0,0.0,0.0
1508138509,113.63939,22.964145,120.0,0.0,0.0
1508138509,113.63939,22.964145,0.0,0.0,0.0
1508138629,113.63939,22.964145,120.0,0.0,0.0
1508138629,113.63939,22.964145,0.0,0.0,0.0
1508138750,113.63939,22.964145,121.0,0.0,0.0
1508138750,113.63939,22.964145,0.0,0.0,0.0
1508138869,113.63939,22.964145,119.0,0.0,0.0
1508138869,113.63939,22.964145,0.0,0.0,0.0
1508138990,113.63939,22.964145,121.0,0.0,0.0
1508138990,113.63939,22.964145,0.0,0.0,0.0
1508139110,113.63939,22.964145,120.0,0.0,0.0
1508139110,113.63939,22.964145,0.0,0.0,0.0
1508139230,113.63939,22.964145,120.0,0.0,0.0
1508139230,113.63939,22.964145,0.0,0.0,0.0
1508139350,113.63939,22.964145,120.0,0.0,0.0
1508139350,113.63939,22.964145,0.0,0.0,0.0
1508139469,113.63939,22.964145,119.0,0.0,0.0
1508139469,113.63939,22.964145,0.0,0.0,0.0
1508139589,113.63939,22.964145,120.0,0.0,0.0
1508139589,113.63939,22.964145,0.0,0.0,0.0
1508139709,113.63939,22.964145,120.0,0.0,0.0
1508139709,113.63939,22.964145,0.0,0.0,0.0
1508139830,113.63939,22.964145,121.0,0.0,0.0
1508139830,113.63939,22.964145,0.0,0.0,0.0
1508139950,113.63939,22.964145,120.0,0.0,0.0
1508139950,113.63939,22.964145,0.0,0.0,0.0
1508140069,113.63939,22.964145,119.0,0.0,0.0
1508140069,113.63939,22.964145,0.0,0.0,0.0
1508140189,113.63939,22.964145,120.0,0.0,0.0
1508140189,113.63939,22.964145,0.0,0.0,0.0
1508140309,113.63939,22.964145,120.0,0.0,0.0
1508140309,113.63939,22.964145,0.0,0.0,0.0
1508140429,113.63939,22.964145,120.0,0.0,0.0
1508140429,113.63939,22.964145,0.0,0.0,0.0
1508140550,113.63939,22.964145,121.0,0.0,0.0
1508140550,113.63939,22.964145,0.0,0.0,0.0
1508140670,113.63939,22.964145,120.0,0.0,0.0
1508140670,113.63939,22.964145,0.0,0.0,0.0
1508140790,113.63939,22.964145,120.0,0.0,0.0
1508140790,113.63939,22.964145,0.0,0.0,0.0
1508140910,113.63939,22.964145,120.0,0.0,0.0
1508140910,113.63939,22.964145,0.0,0.0,0.0
1508141030,113.63939,22.964145,120.0,0.0,0.0
1508141030,113.63939,22.964145,0.0,0.0,0.0
1508141149,113.63939,22.964145,119.0,0.0,0.0
1508141149,113.63939,22.964145,0.0,0.0,0.0
1508141270,113.63939,22.964145,121.0,0.0,0.0
1508141270,113.63939,22.964145,0.0,0.0,0.0
1508141389,113.63939,22.964145,119.0,0.0,0.0
1508141389,113.63939,22.964145,0.0,0.0,0.0
1508141510,113.63939,22.964145,121.0,0.0,0.0
1508141510,113.63939,22.964145,0.0,0.0,0.0
1508141630,113.63939,22.964145,120.0,0.0,0.0
1508141630,113.63939,22.964145,0.0,0.0,0.0
1508141749,113.63939,22.964145,119.0,0.0,0.0
1508141749,113.63939,22.964145,0.0,0.0,0.0
1508141869,113.63939,22.964145,120.0,0.0,0.0
1508141869,113.63939,22.964145,0.0,0.0,0.0
1508141989,113.63939,22.964145,120.0,0.0,0.0
1508141989,113.63939,22.964145,0.0,0.0,0.0
1508142109,113.63939,22.964145,120.0,0.0,0.0
1508142109,113.63939,22.964145,0.0,0.0,0.0
1508142230,113.63939,22.964145,121.0,0.0,0.0
1508142230,113.63939,22.964145,0.0,0.0,0.0
1508142350,113.63939,22.964145,120.0,0.0,0.0
1508142350,113.63939,22.964145,0.0,0.0,0.0
1508142470,113.63939,22.964145,120.0,0.0,0.0
1508142470,113.63939,22.964145,0.0,0.0,0.0
1508142470,113.63939,22.964145,0.0,0.0,0.0
1508142470,113.63939,22.964145,0.0,0.0,0.0
1508142590,113.63939,22.964145,120.0,0.0,0.0
1508142590,113.63939,22.964145,0.0,0.0,0.0
1508142709,113.63939,22.964145,119.0,0.0,0.0
1508142709,113.63939,22.964145,0.0,0.0,0.0
1508142829,113.63939,22.964145,120.0,0.0,0.0
1508142829,113.63939,22.964145,0.0,0.0,0.0
1508142950,113.63939,22.964145,121.0,0.0,0.0
1508142950,113.63939,22.964145,0.0,0.0,0.0
1508143070,113.63939,22.964145,120.0,0.0,0.0
1508143070,113.63939,22.964145,0.0,0.0,0.0
1508143190,113.63939,22.964145,120.0,0.0,0.0
1508143190,113.63939,22.964145,0.0,0.0,0.0
1508143310,113.63939,22.964145,120.0,0.0,0.0
1508143310,113.63939,22.964145,0.0,0.0,0.0
1508143430,113.63939,22.964145,120.0,0.0,0.0
1508143430,113.63939,22.964145,0.0,0.0,0.0
1508143549,113.63939,22.964145,119.0,0.0,0.0
1508143549,113.63939,22.964145,0.0,0.0,0.0
1508143670,113.63939,22.964145,121.0,0.0,0.0
1508143670,113.63939,22.964145,0.0,0.0,0.0
1508143790,113.63939,22.964145,120.0,0.0,0.0
1508143790,113.63939,22.964145,0.0,0.0,0.0
1508143909,113.63939,22.964145,119.0,0.0,0.0
1508143909,113.63939,22.964145,0.0,0.0,0.0
1508144029,113.63939,22.964145,120.0,0.0,0.0
1508144029,113.63939,22.964145,0.0,0.0,0.0
1508144149,113.63939,22.964145,120.0,0.0,0.0
1508144149,113.63939,22.964145,0.0,0.0,0.0
1508144269,113.63939,22.964145,120.0,0.0,0.0
1508144269,113.63939,22.964145,0.0,0.0,0.0
1508144389,113.63939,22.964145,120.0,0.0,0.0
1508144389,113.63939,22.964145,0.0,0.0,0.0
1508144510,113.63939,22.964145,121.0,0.0,0.0
1508144510,113.63939,22.964145,0.0,0.0,0.0
1508144630,113.63939,22.964145,120.0,0.0,0.0
1508144630,113.63939,22.964145,0.0,0.0,0.0
1508144750,113.63939,22.964145,120.0,0.0,0.0
1508144750,113.63939,22.964145,0.0,0.0,0.0
1508144869,113.63939,22.964145,119.0,0.0,0.0
1508144869,113.63939,22.964145,0.0,0.0,0.0
1508144990,113.63939,22.964145,121.0,0.0,0.0
1508144990,113.63939,22.964145,0.0,0.0,0.0
1508145229,113.63939,22.964145,239.0,0.0,0.0
1508145229,113.63939,22.964145,0.0,0.0,0.0
1508145349,113.63939,22.964145,120.0,0.0,0.0
1508145349,113.63939,22.964145,0.0,0.0,0.0
1508145470,113.63939,22.964145,121.0,0.0,0.0
1508145470,113.63939,22.964145,0.0,0.0,0.0
1508145590,113.63939,22.964145,120.0,0.0,0.0
1508145590,113.63939,22.964145,0.0,0.0,0.0
1508145709,113.63939,22.964145,119.0,0.0,0.0
1508145709,113.63939,22.964145,0.0,0.0,0.0
1508145830,113.63939,22.964145,121.0,0.0,0.0
1508145830,113.63939,22.964145,0.0,0.0,0.0
1508145950,113.63939,22.964145,120.0,0.0,0.0
1508145950,113.63939,22.964145,0.0,0.0,0.0
1508146070,113.63939,22.964145,120.0,0.0,0.0
1508146070,113.63939,22.964145,0.0,0.0,0.0
1508146189,113.63939,22.964145,119.0,0.0,0.0
1508146189,113.63939,22.964145,0.0,0.0,0.0
1508146310,113.63939,22.964145,121.0,0.0,0.0
1508146310,113.63939,22.964145,0.0,0.0,0.0
1508146430,113.63939,22.964145,120.0,0.0,0.0
1508146430,113.63939,22.964145,0.0,0.0,0.0
1508146550,113.63939,22.964145,120.0,0.0,0.0
1508146550,113.63939,22.964145,0.0,0.0,0.0
1508146667,113.639959,22.964629,117.0,0.0005689999999987094,0.000484000000000151
1508146667,113.639943,22.964595,0.0,-1.6000000002236447e-05,-3.399999999942338e-05
1508146667,113.639943,22.964595,0.0,0.0,0.0
1508146667,113.639943,22.964595,0.0,0.0,0.0
1508146667,113.639959,22.964629,0.0,1.6000000002236447e-05,3.399999999942338e-05
1508146667,113.639959,22.964629,0.0,0.0,0.0
1508146670,113.639999,22.96473,3.0,3.999999999848569e-05,0.0001010000000007949
1508146670,113.639999,22.96473,0.0,0.0,0.0
1508146703,113.640576,22.966663,33.0,0.0005769999999927222,0.0019330000000010727
1508146703,113.640576,22.966663,0.0,0.0,0.0
1508146733,113.641169,22.968649,30.0,0.0005930000000091695,0.001985999999998711
1508146733,113.641169,22.968649,0.0,0.0,0.0
1508146759,113.641729,22.970533,26.0,0.0005599999999930105,0.0018840000000004409
1508146759,113.641729,22.970533,0.0,0.0,0.0
1508146804,113.64225,22.97237,45.0,0.0005210000000062109,0.001837000000001865
1508146804,113.64225,22.97237,0.0,0.0,0.0
1508146838,113.640664,22.9738,34.0,-0.001586000000003196,0.0014299999999991542
1508146838,113.640664,22.9738,0.0,0.0,0.0
1508146863,113.638831,22.974798,25.0,-0.0018330000000048585,0.0009979999999991662
1508146863,113.638831,22.974798,0.0,0.0,0.0
1508146885,113.636829,22.975414,22.0,-0.0020019999999902893,0.0006160000000008381
1508146885,113.636829,22.975414,0.0,0.0,0.0
1508146905,113.634827,22.976028,20.0,-0.0020020000000045,0.0006139999999987822
1508146905,113.634827,22.976028,0.0,0.0,0.0
1508146976,113.633137,22.976876,71.0,-0.0016899999999964166,0.0008480000000012922
1508146976,113.633137,22.976876,0.0,0.0,0.0
1508147016,113.634106,22.978744,40.0,0.0009689999999977772,0.0018679999999982044
1508147016,113.634106,22.978744,0.0,0.0,0.0
1508147047,113.635027,22.980546,31.0,0.0009209999999910679,0.0018020000000014136
1508147047,113.635027,22.980546,0.0,0.0,0.0
1508147070,113.635916,22.982298,23.0,0.0008890000000008058,0.0017519999999997538
1508147070,113.635916,22.982298,0.0,0.0,0.0
1508147089,113.636789,22.9841,19.0,0.0008729999999985694,0.0018020000000014136
1508147089,113.636789,22.9841,0.0,0.0,0.0
1508147108,113.637398,22.985919,19.0,0.000609000000011406,0.0018189999999975726
1508147108,113.637398,22.985919,0.0,0.0,0.0
1508147128,113.637975,22.987771,20.0,0.0005769999999927222,0.0018519999999995207
1508147128,113.637975,22.987771,0.0,0.0,0.0
1508147147,113.638575,22.989636,19.0,0.0006000000000057071,0.001865000000002226
1508147147,113.638575,22.989636,0.0,0.0,0.0
1508147165,113.639168,22.99144,18.0,0.0005929999999949587,0.0018039999999999168
1508147165,113.639168,22.99144,0.0,0.0,0.0
1508147244,113.640113,22.993292,79.0,0.000945000000001528,0.0018519999999995207
1508147244,113.640113,22.993292,0.0,0.0,0.0
1508147266,113.641747,22.994561,22.0,0.0016339999999956945,0.0012690000000006307
1508147266,113.641747,22.994561,0.0,0.0,0.0
1508147286,113.643365,22.995714,20.0,0.0016180000000076689,0.0011529999999986273
1508147286,113.643365,22.995714,0.0,0.0,0.0
1508147309,113.645087,22.996951,23.0,0.0017220000000008895,0.0012369999999997106
1508147309,113.645087,22.996951,0.0,0.0,0.0
1508147338,113.646689,22.99822,29.0,0.0016019999999912216,0.0012690000000006307
1508147338,113.646689,22.99822,0.0,0.0,0.0
1508147377,113.648323,22.999539,39.0,0.0016340000000099053,0.0013189999999987378
1508147377,113.648323,22.999539,0.0,0.0,0.0
1508147405,113.649909,23.000894,28.0,0.0015859999999889851,0.0013550000000002171
1508147405,113.649909,23.000894,0.0,0.0,0.0
1508147433,113.649725,23.000394,28.0,-0.000183999999990192,-0.0004999999999988347
1508147433,113.649725,23.000394,0.0,0.0,0.0
1508147455,113.648187,23.001756,22.0,-0.0015380000000106975,0.0013620000000003074
1508147455,113.648187,23.001756,0.0,0.0,0.0
1508147480,113.646609,23.003106,25.0,-0.0015779999999949723,0.00134999999999863
1508147480,113.646609,23.003106,0.0,0.0,0.0
1508147502,113.645071,23.004386,22.0,-0.0015379999999964866,0.0012800000000012801
1508147502,113.645071,23.004386,0.0,0.0,0.0
1508147603,113.642869,23.004767,101.0,-0.0022019999999969286,0.0003810000000008529
1508147603,113.642869,23.004767,0.0,0.0,0.0
1508147626,113.640803,23.004514,23.0,-0.002065999999999235,-0.00025300000000072487
1508147626,113.640803,23.004514,0.0,0.0,0.0
1508147747,113.640098,23.004581,121.0,-0.0007050000000106138,6.700000000137152e-05
1508147747,113.640098,23.004581,0.0,0.0,0.0
1508147822,113.640098,23.004581,75.0,0.0,0.0
1508147822,113.640098,23.004581,0.0,0.0,0.0
1508147822,113.640098,23.004581,0.0,0.0,0.0
1508147866,113.640098,23.004581,44.0,0.0,0.0
1508147866,113.640098,23.004581,0.0,0.0,0.0
1508147867,113.640098,23.004581,1.0,0.0,0.0
1508147867,113.640098,23.004581,0.0,0.0,0.0
1508147988,113.640098,23.004581,121.0,0.0,0.0
1508147988,113.640098,23.004581,0.0,0.0,0.0
1508148047,113.640098,23.004581,59.0,0.0,0.0
1508148047,113.640098,23.004581,0.0,0.0,0.0
1508148047,113.640098,23.004581,0.0,0.0,0.0
1508148107,113.639962,23.004581,60.0,-0.00013599999999769352,0.0
1508148107,113.639962,23.004581,0.0,0.0,0.0
1508148115,113.639713,23.004628,8.0,-0.00024899999999661304,4.699999999857596e-05
1508148115,113.639681,23.004628,0.0,-3.2000000004472895e-05,0.0
1508148115,113.639681,23.004628,0.0,0.0,0.0
1508148115,113.639713,23.004628,0.0,3.2000000004472895e-05,0.0
1508148115,113.639681,23.004628,0.0,-3.2000000004472895e-05,0.0
1508148115,113.639713,23.004628,0.0,3.2000000004472895e-05,0.0
1508148145,113.637848,23.00516,30.0,-0.0018649999999951206,0.0005319999999997549
1508148145,113.637848,23.00516,0.0,0.0,0.0
1508148164,113.635878,23.005808,19.0,-0.0019700000000000273,0.0006479999999982056
1508148164,113.635878,23.005808,0.0,0.0,0.0
1508148179,113.633908,23.006472,15.0,-0.0019700000000000273,0.000664000000000442
1508148179,113.633908,23.006472,0.0,0.0,0.0
1508148192,113.63197,23.007122,13.0,-0.0019380000000097652,0.0006500000000002615
1508148192,113.63197,23.007122,0.0,0.0,0.0
1508148206,113.630089,23.007834,14.0,-0.001880999999997357,0.0007120000000000459
1508148206,113.630089,23.007834,0.0,0.0,0.0
1508148221,113.628272,23.008782,15.0,-0.001817000000002622,0.0009480000000010591
1508148221,113.628272,23.008782,0.0,0.0,0.0
1508148305,113.626343,23.009799,84.0,-0.0019289999999898555,0.0010170000000009338
1508148305,113.626343,23.009799,0.0,0.0,0.0
1508148329,113.624454,23.010732,24.0,-0.0018890000000055807,0.0009329999999998506
1508148329,113.624454,23.010732,0.0,0.0,0.0
1508148343,113.622669,23.011579,14.0,-0.0017849999999981492,0.0008470000000002642
1508148343,113.622669,23.011579,0.0,0.0,0.0
1508148357,113.620868,23.012478,14.0,-0.0018010000000003856,0.0008990000000004272
1508148357,113.620868,23.012478,0.0,0.0,0.0
1508148372,113.619052,23.013379,15.0,-0.0018160000000051468,0.0009009999999989304
1508148372,113.619052,23.013379,0.0,0.0,0.0
1508148386,113.617267,23.014294,14.0,-0.0017849999999981492,0.000914999999999111
1508148386,113.617267,23.014294,0.0,0.0,0.0
1508148433,113.615379,23.015293,47.0,-0.0018879999999938946,0.0009990000000001942
1508148433,113.615379,23.015293,0.0,0.0,0.0
1508148468,113.613899,23.014426,35.0,-0.001480000000000814,-0.000866999999999507
1508148468,113.613899,23.014426,0.0,0.0,0.0
1508148484,113.612762,23.012791,16.0,-0.0011369999999999436,-0.0016350000000002751
1508148484,113.612762,23.012791,0.0,0.0,0.0
1508148504,113.611602,23.011124,20.0,-0.0011599999999987176,-0.0016670000000011953
1508148504,113.611602,23.011124,0.0,0.0,0.0
1508148521,113.610466,23.009505,17.0,-0.0011360000000024684,-0.0016189999999980387
1508148521,113.610466,23.009505,0.0,0.0,0.0
1508148540,113.609298,23.007838,19.0,-0.0011680000000069413,-0.0016670000000011953
1508148540,113.609298,23.007838,0.0,0.0,0.0
1508148555,113.608202,23.006237,15.0,-0.0010959999999897718,-0.0016010000000008517
1508148555,113.608202,23.006237,0.0,0.0,0.0
1508148577,113.60713,23.004586,22.0,-0.0010720000000077334,-0.0016509999999989589
1508148577,113.60713,23.004586,0.0,0.0,0.0
1508148598,113.606147,23.002851,21.0,-0.0009829999999908523,-0.001735000000000042
1508148598,113.606147,23.002851,0.0,0.0,0.0
1508148615,113.605299,23.0011,17.0,-0.0008480000000048449,-0.0017509999999987258
1508148615,113.605299,23.0011,0.0,0.0,0.0
1508148630,113.604499,22.999367,15.0,-0.0007999999999981355,-0.0017330000000015389
1508148630,113.604499,22.999367,0.0,0.0,0.0
1508148646,113.603667,22.997532,16.0,-0.0008320000000026084,-0.001834999999999809
1508148646,113.603667,22.997532,0.0,0.0,0.0
1508148664,113.602899,22.995747,18.0,-0.0007680000000078735,-0.0017849999999981492
1508148664,113.602899,22.995747,0.0,0.0,0.0
1508148682,113.602403,22.993881,18.0,-0.0004959999999982756,-0.001866000000003254
1508148682,113.602403,22.993881,0.0,0.0,0.0
1508148700,113.601987,22.991948,18.0,-0.0004160000000013042,-0.00193299999999752
1508148700,113.601987,22.991948,0.0,0.0,0.0
1508148769,113.601667,22.989879,69.0,-0.00031999999998788553,-0.002069000000002319
1508148769,113.601667,22.989879,0.0,0.0,0.0
1508148793,113.601419,22.987946,24.0,-0.0002479999999991378,-0.00193299999999752
1508148793,113.601419,22.987946,0.0,0.0,0.0
1508148811,113.601139,22.986043,18.0,-0.0002800000000036107,-0.0019030000000022085
1508148811,113.601139,22.986043,0.0,0.0,0.0
1508148828,113.600867,22.984143,17.0,-0.0002720000000095979,-0.0018999999999991246
1508148828,113.600867,22.984143,0.0,0.0,0.0
1508148846,113.600619,22.982226,18.0,-0.0002479999999991378,-0.0019169999999988363
1508148846,113.600619,22.982226,0.0,0.0,0.0
1508148862,113.600363,22.980359,16.0,-0.0002559999999931506,-0.0018670000000007292
1508148862,113.600363,22.980359,0.0,0.0,0.0
1508148889,113.600115,22.978474,27.0,-0.0002479999999991378,-0.0018850000000014688
1508148889,113.600115,22.978474,0.0,0.0,0.0
1508148914,113.598236,22.978308,25.0,-0.0018790000000024065,-0.0001660000000001105
1508148914,113.598236,22.978308,0.0,0.0,0.0
1508148929,113.59619,22.978575,15.0,-0.002045999999992887,0.0002670000000009054
1508148929,113.59619,22.978575,0.0,0.0,0.0
